order_id,user_id,order_date,status,total_amount
1,87467,2025-02-23,delivered,26.49
2,55005,2024-12-23,delivered,47.79
3,46422,2025-06-22,returned,145.99
4,10337,2024-09-22,returned,19.79
5,96559,2024-11-08,delivered,15.99
6,83169,2025-04-27,returned,20.49
7,47429,2025-06-11,delivered,82.95
8,96559,2024-12-25,delivered,46.0
9,89108,2025-02-21,delivered,19.79
10,91641,2024-12-29,returned,55.0
11,84090,2024-10-14,delivered,36.95
12,94719,2024-12-04,delivered,87.99
13,37691,2024-11-28,delivered,16.79
14,10312,2024-11-14,returned,23.79
15,7506,2025-02-27,delivered,22.49
16,87223,2024-10-19,delivered,15.0
17,99349,2025-01-12,delivered,44.0
18,10058,2024-11-23,cancelled,42.99
19,61613,2025-02-04,delivered,33.99
20,86515,2024-11-22,delivered,26.49
21,91149,2025-01-15,delivered,15.0
22,11054,2024-12-30,delivered,21.95
23,93825,2024-12-25,delivered,23.0
24,67784,2025-02-03,delivered,15.79
25,7506,2024-11-23,delivered,28.99
26,88748,2025-03-11,delivered,49.79
27,43695,2025-06-16,delivered,218.0
28,91850,2024-11-10,delivered,39.79
29,83309,2025-03-02,delivered,42.0
30,87834,2024-11-09,returned,30.79
31,82279,2025-01-23,delivered,15.0
32,89115,2025-02-19,delivered,32.95
33,95054,2025-05-05,delivered,35.99
34,82582,2024-10-10,returned,388.99
35,37691,2024-11-30,delivered,27.95
36,86865,2024-10-24,delivered,44.95
37,84572,2025-01-27,delivered,31.95
38,80032,2025-03-11,delivered,15.49
39,88024,2025-03-02,delivered,103.49
40,25431,2025-02-10,returned,70.49
41,67784,2024-10-23,delivered,73.49
42,26175,2024-10-18,delivered,15.0
43,99782,2024-10-02,delivered,134.99
44,85094,2024-10-07,delivered,15.95
45,80819,2025-05-09,delivered,59.95
46,45821,2024-09-20,delivered,296.49
47,88024,2025-02-04,delivered,15.95
48,41252,2024-10-09,delivered,18.95
49,67784,2024-09-22,delivered,36.95
50,97856,2025-01-16,delivered,20.99
51,89115,2024-10-10,delivered,15.79
52,92449,2024-10-23,delivered,35.99
53,8774,2024-11-25,delivered,15.99
54,91029,2024-12-06,delivered,53.79
55,99726,2025-05-11,delivered,15.79
56,86515,2025-01-25,delivered,156.99
57,31215,2025-06-25,delivered,15.79
58,61613,2024-12-17,delivered,23.49
59,88748,2024-09-09,delivered,74.99
60,98918,2025-02-17,delivered,15.99
61,82614,2024-10-28,delivered,41.0
62,84090,2025-04-25,delivered,122.49
63,62723,2024-11-27,delivered,15.99
64,10337,2025-07-20,delivered,39.95
65,41366,2024-09-19,delivered,42.79
66,92455,2024-10-28,delivered,72.0
67,6266,2024-10-03,delivered,15.99
68,93848,2024-09-28,delivered,15.49
69,88667,2025-01-02,delivered,55.79
70,83309,2024-11-04,delivered,44.79
71,23653,2024-12-19,delivered,42.99
72,87467,2025-03-03,delivered,46.49
73,93825,2025-02-15,delivered,16.0
74,93848,2025-03-15,cancelled,41.99
75,85231,2025-01-29,delivered,44.95
76,18715,2024-10-07,delivered,16.49
77,98918,2025-03-30,delivered,213.0
78,65099,2025-07-25,delivered,53.49
79,48761,2025-01-17,delivered,15.95
80,92130,2025-02-28,delivered,63.99
81,88667,2025-01-01,delivered,15.79
82,80212,2025-03-20,delivered,72.79
83,65994,2025-04-14,delivered,105.99
84,99726,2025-01-17,delivered,15.0
85,89105,2025-06-27,delivered,86.0
86,93299,2024-11-08,delivered,50.95
87,80819,2025-04-03,cancelled,75.95
88,91029,2025-07-31,delivered,220.0
89,98089,2025-05-18,returned,25.99
90,99726,2024-11-05,delivered,15.49
91,9667,2025-05-20,delivered,15.99
92,1052,2024-12-27,delivered,15.79
93,88667,2024-10-25,delivered,30.79
94,7264,2024-10-11,delivered,46.0
95,83169,2024-09-19,delivered,43.79
96,10337,2025-03-24,delivered,75.79
97,7506,2025-03-04,delivered,33.79
98,87164,2024-09-17,delivered,141.79
99,81041,2025-02-20,returned,25.99
100,3719,2025-06-16,returned,502.79
