review_id,user_id,product_id,rating,review_text,review_date
1,3,38,3.4,Very disappointed with this Beauty Product 38. It's harsh and doesn't work.,2025-06-08
2,45,12,4.1,This Home Product 12 is fantastic! Great value and excellent quality.,2025-05-14
3,13,24,4.3,"I love everything about this Clothing Product 24. Style, fit, and quality.",2025-01-12
4,50,28,5.0,The user experience with this Electronics Product 28 is exceptional.,2025-07-08
5,28,8,4.3,I've been recommending this Beauty Product 8 to all my friends. It's that good!,2024-10-30
6,20,28,4.2,The functionality of this Electronics Product 28 is impressive and intuitive.,2024-10-27
7,28,36,5.0,I'm so happy with this Toys Product 36! My child plays with it every day.,2024-09-18
8,8,26,4.5,Amazing Sports Product 26! Perfect for my fitness routine and very durable.,2024-12-24
9,41,8,3.5,This Beauty Product 8 is not gentle on skin. Caused dryness and irritation.,2025-08-26
10,39,50,5.0,Perfect Sports Product 50! Excellent for sports and very well-made.,2025-07-23
11,1,28,3.4,I expected much better from this Electronics Product 28. It's poorly designed.,2025-03-06
12,3,28,3.5,Terrible Electronics Product 28. Broke within a week and customer service was unhelpful.,2025-06-01
13,13,37,3.3,This Toys Product 37 is not practical for children. Doesn't work as expected.,2025-07-23
14,28,41,3.3,Terrible Electronics Product 41. Broke within a week and customer service was unhelpful.,2024-10-27
15,49,36,4.3,This Toys Product 36 has improved my child's play experience. Highly effective.,2025-06-25
16,25,27,3.8,I'm disappointed with this Toys Product 27. It's not worth the money.,2025-06-05
17,33,17,1.2,The design of this Sports Product 17 is impractical for sports use.,2025-03-05
18,38,9,3.8,This Electronics Product 9 is not worth the price. Many better options available.,2025-02-25
19,6,33,3.6,This Home Product 33 is not suitable for my lifestyle. Too delicate.,2025-04-30
20,44,20,4.7,I love how this Beauty Product 20 feels on my skin. Smooth and non-greasy.,2024-09-06
21,45,13,3.5,The construction of this Toys Product 13 is weak and unreliable.,2025-08-21
22,32,28,5.0,I'm completely satisfied with this Electronics Product 28. It's exactly what I needed.,2024-10-04
23,45,48,5.0,Great Electronics Product 48! Fast delivery and exactly as described. Highly recommend!,2024-09-11
24,47,29,3.7,I'm dissatisfied with this Sports Product 29. It's not worth the money.,2024-12-12
25,21,13,4.9,Perfect Toys Product 13! Excellent for play and very well-made.,2024-11-26
26,16,46,4.4,I love the scent of this Beauty Product 46. Pleasant and not overpowering.,2025-07-25
27,21,35,4.2,The materials of this Home Product 35 are premium quality. Feels luxurious.,2024-11-01
28,11,6,4.6,"I love everything about this Home Product 6. Style, quality, and functionality.",2025-04-05
29,37,18,4.0,The durability of this Home Product 18 is impressive. Built to last.,2025-09-04
30,36,5,4.2,The color and style of this Clothing Product 5 are exactly what I wanted.,2025-06-13
31,35,47,4.7,This Toys Product 47 is perfect for my child's development. Educational and fun.,2025-04-28
32,19,25,5.0,I love the style and fit of this Clothing Product 25. It's become my favorite piece.,2025-03-27
33,20,2,4.2,I've been using this Beauty Product 2 for weeks and my skin looks amazing.,2025-02-15
34,18,10,3.6,This Home Product 10 is not suitable for my space. Wrong dimensions.,2024-10-17
35,47,30,2.4,The materials used in this Toys Product 30 are substandard for children.,2025-07-02
36,41,50,5.0,This Sports Product 50 is perfect for my sport. Excellent design and functionality.,2024-12-24
37,49,45,3.8,The build quality of this Electronics Product 45 is shockingly poor.,2024-12-05
38,14,5,4.4,I love the style and fit of this Clothing Product 5. It's become my favorite piece.,2024-12-29
39,15,33,5.0,I'm thrilled with this Home Product 33. It's become a favorite in my home.,2024-10-21
40,31,1,4.2,This Toys Product 1 is excellent! Great quality and perfect for playtime.,2024-09-22
41,1,18,3.8,This Home Product 18 is not suitable for my space. Wrong dimensions.,2024-12-05
42,3,32,5.0,This Home Product 32 has made my home more organized and efficient.,2025-02-14
43,16,47,4.4,The materials used in this Toys Product 47 are high-quality and child-safe.,2025-05-10
44,23,49,4.5,This Home Product 49 is worth every penny. Excellent value for money.,2025-07-09
45,11,11,2.8,This Sports Product 11 is not suitable for my training needs. Wrong design.,2025-05-03
46,12,21,5.0,This Beauty Product 21 is a game-changer for my skincare routine.,2025-02-28
47,10,26,4.3,This Sports Product 26 is outstanding! Great quality and exactly what I needed.,2024-09-28
48,32,25,2.9,This Clothing Product 25 doesn't fit well at all. The sizing is completely off.,2024-10-17
49,16,22,4.4,The performance of this Toys Product 22 is consistent and reliable.,2025-07-25
50,8,27,2.3,I'm dissatisfied with this Toys Product 27. It's not worth the money.,2025-08-21
