order_id,user_id,order_date,status,total_amount
1,82,2024-12-05,delivered,26.0
2,32,2024-09-08,delivered,47.95
3,9,2024-10-11,delivered,145.79
4,28,2024-10-15,delivered,19.95
5,77,2025-08-31,shipped,15.95
6,70,2025-03-24,delivered,20.99
7,17,2025-08-13,delivered,82.95
8,76,2025-02-25,delivered,46.99
9,17,2024-10-31,delivered,19.99
10,61,2025-01-16,delivered,55.79
11,14,2025-01-15,delivered,36.79
12,6,2024-11-03,returned,87.79
13,39,2025-01-13,cancelled,16.99
14,62,2024-10-07,delivered,23.99
15,63,2024-11-07,delivered,22.99
16,42,2024-12-03,delivered,15.0
17,80,2024-11-26,delivered,44.0
18,49,2024-09-07,delivered,42.49
19,65,2024-12-03,delivered,33.99
20,84,2024-11-22,delivered,26.95
21,56,2025-01-15,delivered,15.0
22,59,2025-01-31,delivered,21.0
23,55,2025-03-01,delivered,23.95
24,88,2024-09-21,delivered,15.99
25,12,2025-01-21,delivered,28.0
26,17,2024-12-16,delivered,49.79
27,72,2025-02-23,delivered,218.0
28,86,2024-09-17,delivered,39.99
29,37,2024-12-05,delivered,42.79
30,65,2025-04-08,delivered,30.95
31,14,2025-02-16,delivered,15.99
32,98,2025-03-13,delivered,32.49
33,72,2024-09-11,delivered,35.79
34,87,2024-11-24,delivered,388.0
35,4,2025-04-23,delivered,27.0
36,44,2025-02-15,delivered,44.95
37,73,2024-11-20,delivered,31.99
38,12,2024-10-30,delivered,15.49
39,59,2025-02-19,delivered,103.0
40,100,2024-09-17,delivered,70.99
41,20,2025-05-04,delivered,73.99
42,35,2025-01-17,delivered,15.79
43,57,2025-01-26,delivered,134.79
44,15,2025-02-17,delivered,15.79
45,63,2024-12-24,delivered,59.95
46,51,2024-09-09,delivered,296.95
47,39,2024-09-17,delivered,15.0
48,38,2025-02-23,delivered,18.49
49,23,2025-05-18,delivered,36.95
50,65,2024-12-16,delivered,20.0
51,10,2025-01-31,delivered,15.49
52,3,2025-01-12,delivered,35.0
53,74,2025-01-21,delivered,15.49
54,38,2025-05-26,delivered,53.0
55,22,2024-10-18,delivered,15.0
56,12,2025-01-19,delivered,156.49
57,76,2025-01-30,delivered,15.0
58,96,2025-02-19,delivered,23.95
59,10,2024-12-29,delivered,74.79
60,25,2024-09-25,delivered,15.95
61,31,2025-06-02,delivered,41.95
62,78,2025-05-06,delivered,122.99
63,23,2024-09-15,delivered,15.49
64,97,2024-12-14,delivered,39.79
65,83,2024-11-26,delivered,42.0
66,20,2025-01-18,delivered,72.0
67,36,2024-12-07,delivered,15.99
68,40,2025-01-12,delivered,15.0
69,37,2025-06-19,returned,55.99
70,79,2024-12-06,delivered,44.79
71,71,2024-09-15,delivered,42.99
72,58,2024-09-24,delivered,46.95
73,42,2024-12-03,delivered,16.99
74,58,2025-06-02,returned,41.0
75,92,2025-06-14,delivered,44.99
76,32,2024-11-08,cancelled,16.79
77,67,2024-12-02,delivered,213.0
78,50,2025-01-28,delivered,53.79
79,7,2024-10-20,delivered,15.99
80,43,2025-06-07,delivered,63.0
81,33,2024-11-04,delivered,15.79
82,20,2025-02-21,delivered,72.95
83,45,2025-03-01,delivered,105.49
84,17,2024-12-06,returned,15.0
85,72,2025-02-07,delivered,86.95
86,86,2024-11-09,returned,50.79
87,12,2024-11-23,delivered,75.0
88,3,2025-02-12,delivered,220.95
89,44,2024-09-16,delivered,25.95
90,18,2025-05-05,delivered,15.99
91,65,2024-10-24,delivered,15.79
92,5,2024-11-19,returned,15.79
93,17,2024-12-05,delivered,30.95
94,89,2024-10-24,delivered,46.95
95,93,2025-01-19,delivered,43.95
96,57,2024-12-02,delivered,75.49
97,30,2024-12-22,delivered,33.49
98,25,2025-02-10,returned,141.49
99,60,2024-10-25,delivered,25.79
100,68,2025-01-25,delivered,502.95
