review_id,user_id,product_id,rating,review_text,review_date
1,48,15,4.6,This Lightning Cable - Navy has proven to be an excellent investment.,2025-06-10
2,14,23,2.8,This Brooks Basketball - Gold is not durable enough for sports use. Breaks easily.,2025-08-14
3,63,24,4.6,I'm thrilled with this Beach Towel. It's exceeded my expectations.,2025-06-25
4,64,13,3.3,This LEGO Action Figure Set - Gray is not practical for children. Doesn't work as expected.,2025-03-12
5,97,21,4.4,This Makeup Brushes has improved my skin texture significantly.,2025-08-08
6,75,12,4.1,I'm completely satisfied with this Bookshelf - Navy. It's perfect for me.,2025-04-02
7,77,13,3.2,This LEGO Action Figure Set - Gray is not suitable for children's play. Too delicate.,2024-09-17
8,65,39,3.2,This Columbia Swim Goggles is not functional for sports. Doesn't work as intended.,2025-05-01
9,34,23,4.1,This Brooks Basketball - Gold is incredible! Great performance and high quality.,2024-09-30
10,9,50,4.1,This Towel Set is exactly what I was looking for. Perfect addition to my home.,2024-12-04
11,77,46,4.4,Love this Columbia Pull-Up Bar - Black! Perfect for my training and excellent durability.,2025-05-07
12,37,43,3.6,This Dyson Plant Stand is not suitable for my home. Poor quality and design.,2025-05-27
13,30,28,3.3,This Throw Blanket is not suitable for my home. Poor quality and design.,2025-08-27
14,41,14,4.1,This Baby Doll has become my child's favorite toy. They play with it constantly.,2024-12-24
15,45,17,5.0,This Jeans (Large) is well-constructed and built to last. Great investment.,2024-12-01
16,47,24,2.5,This Beach Towel is not well-made. Construction is poor and weak.,2025-06-21
17,7,34,3.4,This JBL Gaming PC RTX 4080 is overpriced and underperforms. Save your money.,2024-10-09
18,14,48,4.5,I love how this Body Butter feels on my skin. Smooth and non-greasy.,2025-02-19
19,48,22,4.2,The fit and finish of this Zara Compression Shirt (One Size) are impeccable.,2024-10-12
20,6,10,4.5,I'm genuinely impressed with the build quality of this HP Microsoft Surface Pro.,2025-06-26
21,34,8,3.7,Terrible Clinique Cologne. Ineffective and caused skin problems.,2025-05-08
22,80,21,2.7,The formula of this Makeup Brushes is too harsh. Caused redness and irritation.,2025-06-04
23,100,37,5.0,This Wayfair Garden Hose - Brown is worth every penny. Excellent value for money.,2025-08-08
24,46,7,4.9,"I've tried many similar products, but this Body Scrub is the best.",2024-10-13
25,59,26,4.0,The attention to detail in this Sony Amazon Echo Dot - Beige is truly remarkable.,2025-02-23
26,70,13,3.3,Terrible LEGO Action Figure Set - Gray. Cheap materials and poor construction.,2024-11-07
27,8,16,3.6,The design of this Logitech Samsung Galaxy S24 - Yellow is flawed and impractical.,2025-05-31
28,24,30,4.2,The quality of this VTech Math Games is consistent throughout. Excellent workmanship.,2024-12-29
29,67,31,3.8,The results from this Chanel Aftershave are minimal and not worth it.,2025-08-20
30,4,5,4.0,The performance of this Spalding Running Shorts is outstanding. Highly recommend!,2024-09-15
31,96,32,5.0,This Coleman Resistance Bands is excellent! Great quality and perfect for my needs.,2024-09-21
32,1,16,4.7,I've never been happier with a purchase. This Logitech Samsung Galaxy S24 - Yellow is amazing!,2025-01-07
33,34,47,3.1,This Urban Decay Razor is not worth the investment. Poor value for money.,2025-07-10
34,9,9,4.1,I'm completely satisfied with this H&M Shift Dress. Quality is outstanding.,2024-09-25
35,63,22,3.6,The fabric of this Zara Compression Shirt (One Size) is not durable. Tears easily.,2024-12-26
36,76,44,4.2,This Kettlebell - Brown is perfect for serious athletes. Professional quality.,2025-01-21
37,10,40,3.9,This Under Armour Maxi Dress - Brown is not worth the investment. Poor value for money.,2025-01-27
38,10,45,5.0,The design of this Crate & Barrel Rugs - Blue is beautiful and functional. Love it!,2025-02-18
39,50,37,4.3,Love this Wayfair Garden Hose - Brown! Well-made and looks great in my space.,2024-10-30
40,44,14,3.9,This Baby Doll is not functional for children. Doesn't work as intended.,2024-12-07
41,48,16,5.0,This Logitech Samsung Galaxy S24 - Yellow delivers on every promise. Highly satisfied with my purchase.,2025-03-29
42,87,43,4.2,This Dyson Plant Stand has improved my daily routine. Very functional.,2025-02-11
43,6,20,2.8,The materials used in this Garden Tools are cheap and flimsy.,2025-04-11
44,88,44,3.9,This Kettlebell - Brown is not suitable for athletes. Poor quality materials.,2025-05-26
45,24,15,4.5,Excellent Lightning Cable - Navy. The build quality is solid and it's very user-friendly.,2025-07-08
