review_id,user_id,product_id,rating,review_text,review_date
1,31,23,3.1,Not happy with this Fisher-Price Checkers - Yellow. Poor quality and doesn't work properly.,2025-02-01
2,42,82,4.3,I'm thrilled with this Brooks Water Bottle Cage - Gray. It's perfect for my fitness goals.,2025-02-09
3,50,193,3.3,This H&M Swimwear (Medium) is not as described. The color is different and it's poorly made.,2025-07-01
4,23,186,4.7,Excellent Toner! Great quality and I can see the difference already.,2025-01-13
5,78,139,2.4,This Under Armour Cardigan - Silver (Extra Large) is disappointing. Poor quality and doesn't fit properly.,2025-05-25
6,99,101,4.5,This Nerf Electronic Keyboard is outstanding! Great quality and kids love it.,2025-04-24
7,81,125,3.3,This Cooler is not functional for its intended purpose. Poor design.,2024-09-24
8,60,164,4.9,This Bath Mat is excellent! Well-made and great value for money.,2025-07-07
9,32,97,3.1,This Trousers - Black (S) is not suitable for the intended use. Poor design.,2025-05-07
10,56,63,4.3,"This Calvin Klein Tank Top - Beige (XXL) is fantastic! Comfortable, stylish, and well-made.",2025-05-13
11,56,36,4.8,The performance of this Swim Cap is outstanding. Highly recommend!,2025-01-11
12,100,185,3.3,This Crate & Barrel Toothbrush Holder is poorly designed. Difficult to use and assemble.,2024-09-29
13,87,89,3.6,Poor quality Hasbro Magnetic Tiles. Cheap materials and doesn't work properly.,2025-01-10
14,34,23,3.4,This Fisher-Price Checkers - Yellow is not worth the price. Poor quality and safety.,2024-10-10
15,41,182,4.5,Outstanding Philips Hue Starter Kit! Works flawlessly and the design is sleek and modern.,2025-04-08
16,39,63,4.6,I love how this Calvin Klein Tank Top - Beige (XXL) feels against my skin. Very comfortable.,2025-05-25
17,86,33,2.0,This Hiking Boots is not durable at all. Poor quality materials.,2025-02-01
18,42,175,4.1,This Adidas Compression Socks - Beige is excellent! Great quality and perfect for my needs.,2024-12-23
19,66,19,3.9,The materials of this Columbia Ski Socks are not suitable for athletic use.,2024-12-10
20,20,162,4.0,This Shark Bed Skirt - Blue is well-constructed and durable. Great investment.,2025-06-12
21,14,23,4.9,I'm thrilled with this Fisher-Price Checkers - Yellow. It's exceeded my expectations.,2025-07-31
22,38,110,4.2,Amazing Instant Pot Plant Food! Perfect size and great quality. Highly recommend!,2025-05-16
23,37,86,3.2,I'm unhappy with this Barbie Action Figure Set. It's not meeting my expectations.,2025-08-21
24,37,195,4.0,The packaging of this Body Scrub is practical and the product is great.,2025-04-26
25,12,4,5.0,I'm impressed with how quickly this Body Butter shows results.,2025-08-09
26,92,97,4.3,The sizing of this Trousers - Black (S) is accurate. Fits exactly as expected.,2024-11-01
27,56,84,3.0,This Spalding Pool Noodle - White is not worth the price. Poor quality and performance.,2025-01-11
28,8,128,3.3,This MAC Deodorant is not suitable for my skin concerns. Wrong formula.,2024-10-05
29,93,96,4.2,This Bissell Coffee Table has made my home more organized and efficient.,2025-04-18
30,21,181,3.3,This Uno - Pink is not durable enough for children's use. Breaks easily.,2025-05-19
31,39,112,3.1,This Honeywell Coffee Maker - Red doesn't fit properly in my space. Poor design.,2024-10-28
32,48,143,4.2,This Neutrogena Base Coat has transformed my skin. I can see real improvements.,2025-08-26
33,18,121,4.9,This Xiaomi JBL Live Pro 2 is a perfect blend of form and function.,2025-01-17
34,63,17,3.4,This ASICS Hiking Boots is terrible quality. Doesn't work and poor construction.,2025-01-02
35,83,150,3.1,This Nintendo Lenovo ThinkPad X1 - Brown is unreliable and breaks down frequently.,2025-05-16
36,74,162,3.6,This Shark Bed Skirt - Blue is not suitable for my lifestyle. Too delicate.,2025-06-02
37,9,161,4.0,I'm completely satisfied with this JBL Ring Video Doorbell. It's exactly what I needed.,2025-05-19
38,87,25,4.6,I'm impressed with the overall quality and safety of this Paw Patrol Chutes and Ladders.,2025-02-03
39,30,14,4.6,The user experience with this Nintendo GoPro Hero 12 is exceptional.,2024-10-24
40,86,110,3.5,This Instant Pot Plant Food is poorly made and doesn't work as expected.,2025-04-23
41,59,50,4.2,I've been impressed with how durable this Disney Candy Land - Gray is. Still looks new.,2025-06-06
42,55,30,2.6,The material of this Lululemon Underwear Pack is not comfortable against the skin.,2025-09-03
43,93,22,3.7,This KitchenAid Under Bed Storage is disappointing. Poor quality and doesn't function properly.,2024-10-06
44,70,83,3.3,Poor quality Eau de Parfum. Doesn't work and feels cheap.,2025-01-02
45,50,102,2.8,The packaging of this Fenty Beauty Hair Dryer is poor and the product is ineffective.,2025-04-09
46,61,4,4.9,The formula of this Body Butter is perfect for my sensitive skin.,2025-01-28
47,35,72,3.0,The design of this Marvel Skateboard is flawed and unsafe.,2025-05-11
48,14,45,4.8,I'm amazed by the performance and comfort of this Ski Jacket.,2025-07-08
