product_id,name,category,price,stock_quantity,rating
1,Beauty Product 1,Beauty,458.38,117,3.8
2,Beauty Product 2,Beauty,622.03,323,3.6
3,Sports Product 3,Sports,280.99,274,4.5
4,Home Product 4,Home,192.18,211,5.0
5,Beauty Product 5,Beauty,466.38,224,5.0
6,Electronics Product 6,Electronics,356.59,19,4.5
7,Electronics Product 7,Electronics,585.74,112,3.5
8,Clothing Product 8,Clothing,82.35,139,3.9
9,Beauty Product 9,Beauty,974.52,46,3.7
10,Home Product 10,Home,986.28,0,3.6
11,Sports Product 11,Sports,699.67,89,3.7
12,Sports Product 12,Sports,538.42,141,3.7
13,Home Product 13,Home,312.98,319,3.6
14,Toys Product 14,Toys,814.73,37,4.8
15,Clothing Product 15,Clothing,686.31,292,3.2
16,Sports Product 16,Sports,166.8,381,3.4
17,Beauty Product 17,Beauty,911.37,138,2.7
18,Clothing Product 18,Clothing,823.42,355,5.0
19,Beauty Product 19,Beauty,950.05,332,3.4
20,Electronics Product 20,Electronics,727.09,490,4.5
21,Clothing Product 21,Clothing,615.35,258,4.4
22,Sports Product 22,Sports,421.15,160,5.0
23,Clothing Product 23,Clothing,933.06,389,3.8
24,Clothing Product 24,Clothing,866.73,177,3.2
25,Clothing Product 25,Clothing,49.99,9,2.8
26,Toys Product 26,Toys,31.24,260,1.8
27,Clothing Product 27,Clothing,379.58,406,4.1
28,Beauty Product 28,Beauty,811.5,137,4.6
29,Electronics Product 29,Electronics,987.34,171,4.4
30,Home Product 30,Home,154.66,385,2.8
31,Clothing Product 31,Clothing,596.16,12,4.8
32,Sports Product 32,Sports,383.99,167,3.4
33,Clothing Product 33,Clothing,970.06,129,3.3
34,Sports Product 34,Sports,842.91,83,3.4
35,Beauty Product 35,Beauty,839.14,320,4.1
36,Sports Product 36,Sports,471.35,318,2.8
37,Home Product 37,Home,417.75,100,4.0
38,Electronics Product 38,Electronics,277.04,328,4.3
39,Sports Product 39,Sports,61.09,272,4.9
40,Sports Product 40,Sports,865.4,264,4.1
41,Electronics Product 41,Electronics,813.84,458,2.9
42,Home Product 42,Home,999.72,398,4.1
43,Clothing Product 43,Clothing,996.65,407,3.2
44,Sports Product 44,Sports,557.65,37,3.1
45,Electronics Product 45,Electronics,770.14,418,2.9
46,Beauty Product 46,Beauty,945.04,93,2.5
47,Electronics Product 47,Electronics,850.4,94,3.5
48,Beauty Product 48,Beauty,251.11,304,4.9
49,Home Product 49,Home,453.29,68,5.0
50,Clothing Product 50,Clothing,133.51,317,3.5
51,Electronics Product 51,Electronics,954.28,443,4.9
52,Toys Product 52,Toys,608.14,235,3.7
53,Sports Product 53,Sports,232.5,433,2.7
54,Home Product 54,Home,673.34,333,4.6
55,Electronics Product 55,Electronics,620.04,372,4.2
56,Sports Product 56,Sports,361.37,375,5.0
57,Electronics Product 57,Electronics,117.99,458,2.8
58,Beauty Product 58,Beauty,673.22,136,5.0
59,Electronics Product 59,Electronics,522.71,417,5.0
60,Toys Product 60,Toys,773.46,75,4.0
61,Electronics Product 61,Electronics,522.56,482,3.8
62,Electronics Product 62,Electronics,852.92,34,3.4
63,Toys Product 63,Toys,554.15,0,4.1
64,Home Product 64,Home,563.13,295,3.9
65,Electronics Product 65,Electronics,877.27,319,4.4
66,Toys Product 66,Toys,406.47,405,3.8
67,Sports Product 67,Sports,138.35,59,5.0
68,Beauty Product 68,Beauty,33.64,319,4.1
69,Beauty Product 69,Beauty,756.36,348,3.8
70,Electronics Product 70,Electronics,622.21,327,4.8
71,Home Product 71,Home,705.56,266,2.7
72,Home Product 72,Home,216.9,360,4.3
73,Sports Product 73,Sports,140.69,228,4.0
74,Electronics Product 74,Electronics,19.47,269,2.9
75,Beauty Product 75,Beauty,353.83,315,2.6
76,Home Product 76,Home,591.97,285,4.8
77,Electronics Product 77,Electronics,395.28,290,4.8
78,Home Product 78,Home,440.29,212,4.1
79,Toys Product 79,Toys,904.64,164,5.0
80,Home Product 80,Home,351.51,4,4.4
81,Beauty Product 81,Beauty,516.42,338,5.0
82,Clothing Product 82,Clothing,784.73,378,4.3
83,Sports Product 83,Sports,399.56,77,3.8
84,Sports Product 84,Sports,623.98,409,3.2
85,Beauty Product 85,Beauty,863.05,61,3.5
86,Home Product 86,Home,949.77,131,3.8
87,Electronics Product 87,Electronics,151.34,88,5.0
88,Home Product 88,Home,926.95,236,4.6
89,Beauty Product 89,Beauty,494.66,41,4.3
90,Sports Product 90,Sports,261.95,88,4.7
91,Home Product 91,Home,461.84,401,4.4
92,Sports Product 92,Sports,980.13,295,4.2
93,Electronics Product 93,Electronics,495.16,327,2.8
94,Sports Product 94,Sports,332.11,294,4.9
95,Sports Product 95,Sports,635.23,103,3.6
96,Clothing Product 96,Clothing,243.94,13,4.9
97,Clothing Product 97,Clothing,80.48,287,4.9
98,Toys Product 98,Toys,133.24,178,3.5
99,Clothing Product 99,Clothing,132.41,124,4.8
100,Sports Product 100,Sports,156.14,421,3.7
101,Beauty Product 101,Beauty,143.13,352,3.7
102,Sports Product 102,Sports,642.67,22,4.2
103,Beauty Product 103,Beauty,185.97,62,4.2
104,Beauty Product 104,Beauty,348.94,142,4.0
105,Clothing Product 105,Clothing,897.3,480,2.9
106,Home Product 106,Home,476.59,152,3.9
107,Electronics Product 107,Electronics,669.22,144,5.0
108,Clothing Product 108,Clothing,176.46,224,1.8
109,Clothing Product 109,Clothing,196.33,494,4.7
110,Home Product 110,Home,45.66,449,4.8
111,Electronics Product 111,Electronics,173.09,461,2.9
112,Sports Product 112,Sports,282.2,308,3.6
113,Toys Product 113,Toys,181.13,103,3.2
114,Toys Product 114,Toys,93.26,103,5.0
115,Sports Product 115,Sports,125.03,434,4.9
116,Clothing Product 116,Clothing,463.47,38,4.9
117,Electronics Product 117,Electronics,210.3,434,4.1
118,Clothing Product 118,Clothing,367.45,197,5.0
119,Beauty Product 119,Beauty,505.9,133,4.0
120,Clothing Product 120,Clothing,691.94,66,5.0
121,Clothing Product 121,Clothing,44.12,390,3.9
122,Sports Product 122,Sports,800.41,178,3.5
123,Sports Product 123,Sports,629.76,455,5.0
124,Sports Product 124,Sports,86.35,41,4.0
125,Toys Product 125,Toys,874.21,447,3.3
126,Beauty Product 126,Beauty,921.27,499,3.3
127,Sports Product 127,Sports,65.77,14,3.3
128,Electronics Product 128,Electronics,280.49,110,4.7
129,Toys Product 129,Toys,807.17,156,3.9
130,Home Product 130,Home,749.52,288,5.0
131,Electronics Product 131,Electronics,188.6,499,4.9
132,Electronics Product 132,Electronics,213.3,477,4.2
133,Sports Product 133,Sports,373.62,230,5.0
134,Home Product 134,Home,487.1,410,3.6
135,Home Product 135,Home,620.16,419,2.5
136,Toys Product 136,Toys,372.07,156,3.2
137,Home Product 137,Home,465.22,37,4.1
138,Beauty Product 138,Beauty,748.73,440,3.8
139,Sports Product 139,Sports,41.5,96,4.7
140,Home Product 140,Home,256.17,484,3.9
141,Toys Product 141,Toys,714.78,410,4.6
142,Beauty Product 142,Beauty,895.73,438,5.0
143,Clothing Product 143,Clothing,514.12,288,3.9
144,Clothing Product 144,Clothing,534.45,253,4.4
145,Beauty Product 145,Beauty,111.64,195,2.6
146,Toys Product 146,Toys,450.18,85,3.9
147,Beauty Product 147,Beauty,534.95,321,3.0
148,Sports Product 148,Sports,246.26,9,4.1
149,Sports Product 149,Sports,272.9,4,4.2
150,Clothing Product 150,Clothing,380.4,122,4.2
151,Home Product 151,Home,24.97,329,3.6
152,Toys Product 152,Toys,325.47,352,5.0
153,Clothing Product 153,Clothing,215.39,117,3.0
154,Home Product 154,Home,330.86,293,2.9
155,Home Product 155,Home,124.16,396,5.0
156,Sports Product 156,Sports,891.07,158,3.4
157,Electronics Product 157,Electronics,595.62,302,3.2
158,Electronics Product 158,Electronics,680.71,227,5.0
159,Beauty Product 159,Beauty,790.23,364,4.8
160,Sports Product 160,Sports,500.95,215,3.5
161,Home Product 161,Home,91.49,435,4.2
162,Toys Product 162,Toys,539.42,183,5.0
163,Electronics Product 163,Electronics,588.91,14,4.6
164,Home Product 164,Home,746.71,156,5.0
165,Electronics Product 165,Electronics,434.5,135,4.6
166,Electronics Product 166,Electronics,131.94,260,4.7
167,Electronics Product 167,Electronics,287.36,156,4.0
168,Toys Product 168,Toys,366.27,46,4.0
169,Sports Product 169,Sports,647.69,323,4.2
170,Toys Product 170,Toys,572.92,331,4.6
171,Clothing Product 171,Clothing,359.32,172,3.8
172,Home Product 172,Home,986.58,129,4.1
173,Sports Product 173,Sports,607.75,410,3.8
174,Sports Product 174,Sports,241.04,94,4.1
175,Sports Product 175,Sports,106.27,114,3.0
176,Sports Product 176,Sports,157.09,242,5.0
177,Toys Product 177,Toys,249.73,419,3.4
178,Sports Product 178,Sports,164.88,291,3.7
179,Beauty Product 179,Beauty,190.63,281,3.3
180,Home Product 180,Home,288.67,298,4.5
181,Sports Product 181,Sports,177.51,282,3.8
182,Home Product 182,Home,897.28,68,3.2
183,Beauty Product 183,Beauty,84.83,147,4.5
184,Beauty Product 184,Beauty,526.89,10,4.6
185,Home Product 185,Home,413.34,253,3.9
186,Electronics Product 186,Electronics,982.47,329,3.5
187,Clothing Product 187,Clothing,116.48,359,5.0
188,Electronics Product 188,Electronics,400.87,37,4.3
189,Electronics Product 189,Electronics,969.62,133,3.0
190,Toys Product 190,Toys,866.18,199,5.0
191,Electronics Product 191,Electronics,817.99,22,3.3
192,Sports Product 192,Sports,261.61,302,5.0
193,Toys Product 193,Toys,175.03,345,4.1
194,Toys Product 194,Toys,670.3,301,4.8
195,Beauty Product 195,Beauty,929.73,362,2.3
196,Electronics Product 196,Electronics,558.98,395,3.0
197,Beauty Product 197,Beauty,573.75,217,5.0
198,Home Product 198,Home,283.58,140,4.3
199,Clothing Product 199,Clothing,770.65,103,5.0
200,Toys Product 200,Toys,191.11,445,4.4
