order_id,user_id,order_date,status,total_amount
1,141,2025-03-13,shipped,319.94
2,161,2025-03-30,shipped,192.7
3,16,2025-01-27,delivered,261.18
4,170,2025-06-02,delivered,212.39
5,108,2024-10-17,shipped,43.88
6,126,2025-01-04,delivered,224.21
7,194,2025-04-03,pending,57.72
8,55,2025-02-15,delivered,208.46
9,170,2025-03-07,shipped,300.53
10,34,2025-05-27,delivered,293.91
11,158,2024-12-08,pending,334.68
12,13,2024-12-20,delivered,56.68
13,141,2025-08-11,delivered,329.54
14,18,2025-07-05,delivered,162.95
15,160,2025-09-02,shipped,205.53
16,96,2024-10-30,delivered,430.41
17,123,2025-01-22,delivered,14.42
18,39,2025-03-07,shipped,298.32
19,46,2025-06-08,delivered,303.37
20,29,2025-01-24,delivered,204.36
21,190,2025-07-19,shipped,126.14
22,62,2025-01-01,delivered,124.99
23,185,2024-09-12,delivered,443.02
24,16,2025-05-12,delivered,226.59
25,184,2025-08-21,shipped,172.14
26,121,2025-04-27,shipped,229.9
27,10,2024-09-17,delivered,338.0
28,158,2025-07-27,returned,81.42
29,153,2025-06-18,delivered,230.22
30,103,2025-05-19,delivered,298.06
31,84,2025-07-11,delivered,474.81
32,133,2025-09-04,delivered,133.74
33,65,2024-09-25,delivered,186.03
34,177,2025-05-30,shipped,195.89
35,3,2025-08-26,delivered,306.71
36,173,2025-07-07,delivered,184.8
37,142,2025-05-22,delivered,271.42
38,120,2024-12-06,delivered,393.08
39,158,2024-12-11,pending,355.64
40,68,2025-04-06,shipped,228.72
41,146,2025-01-31,delivered,433.47
42,190,2025-01-02,delivered,283.49
43,37,2025-05-10,shipped,274.55
44,153,2025-06-03,delivered,26.75
45,176,2025-01-22,delivered,493.48
46,193,2025-08-20,delivered,70.26
47,181,2025-07-16,delivered,123.25
48,73,2025-05-28,delivered,35.33
49,143,2024-10-21,delivered,323.6
50,49,2025-03-30,delivered,120.1
51,121,2025-08-06,shipped,98.21
52,88,2024-12-04,delivered,53.39
53,196,2025-08-03,returned,60.62
54,140,2025-02-22,pending,296.49
55,187,2025-02-01,delivered,347.22
56,37,2024-09-07,delivered,204.72
57,61,2025-08-23,delivered,245.15
58,171,2025-02-03,returned,346.12
59,124,2025-08-30,delivered,18.52
60,198,2025-08-26,delivered,168.33
61,39,2024-12-12,delivered,486.82
62,184,2024-12-29,delivered,294.25
63,63,2024-10-09,delivered,134.57
64,46,2025-09-02,delivered,265.65
65,88,2025-07-20,delivered,177.9
66,11,2025-06-24,delivered,270.8
67,62,2024-12-04,delivered,71.61
68,77,2024-12-28,delivered,75.03
69,153,2024-11-24,delivered,80.34
70,199,2025-08-03,delivered,470.51
71,52,2025-08-15,shipped,369.12
72,4,2024-11-05,delivered,89.57
73,59,2025-08-25,shipped,102.29
74,72,2025-02-21,shipped,368.11
75,148,2025-05-07,delivered,86.52
76,93,2025-01-05,delivered,124.94
77,63,2025-08-11,pending,482.04
78,54,2025-07-16,delivered,135.1
79,117,2025-06-28,delivered,334.2
80,110,2025-05-12,delivered,489.53
81,74,2025-02-08,returned,193.41
82,107,2025-07-07,shipped,18.58
83,57,2024-09-17,delivered,129.63
84,169,2024-12-19,pending,417.13
85,3,2025-08-06,delivered,433.66
86,120,2024-10-05,delivered,386.57
87,6,2025-07-20,delivered,65.42
88,5,2025-07-03,delivered,399.8
89,5,2025-09-04,delivered,460.15
90,54,2025-03-13,shipped,304.3
91,47,2025-03-05,delivered,471.03
92,177,2025-06-17,delivered,415.15
93,9,2025-02-11,delivered,336.82
94,99,2025-08-29,delivered,292.82
95,20,2025-07-27,returned,180.8
96,122,2025-01-11,shipped,88.05
97,61,2025-06-09,delivered,306.43
98,123,2025-02-15,delivered,165.87
99,163,2025-08-10,delivered,434.55
100,178,2025-08-26,returned,496.74
101,82,2025-07-19,delivered,378.69
102,62,2024-10-12,delivered,54.34
103,145,2025-07-21,delivered,151.46
104,3,2024-11-05,returned,63.46
105,160,2025-06-02,delivered,328.75
106,13,2024-12-14,delivered,384.94
107,120,2025-03-19,delivered,463.58
108,125,2024-09-29,shipped,224.7
109,89,2025-01-18,shipped,451.67
110,73,2025-02-14,delivered,440.17
111,68,2025-04-25,pending,165.43
112,142,2025-06-14,delivered,435.76
113,101,2025-07-16,delivered,194.08
114,98,2025-04-04,delivered,155.47
