order_id,user_id,order_date,status,total_amount
1,7,2025-02-12,delivered,36.49
2,142,2025-05-18,returned,24.99
3,80,2025-01-31,delivered,36.49
4,135,2025-01-27,delivered,15.79
5,19,2025-05-20,delivered,26.99
6,116,2025-01-11,delivered,47.95
7,200,2024-12-18,delivered,145.95
8,111,2024-12-31,returned,19.99
9,133,2025-05-06,delivered,15.0
10,182,2025-04-03,returned,20.79
11,73,2024-10-08,delivered,82.79
12,71,2025-05-20,delivered,46.79
13,24,2024-12-31,delivered,19.79
14,40,2025-04-27,delivered,55.79
15,87,2024-10-08,delivered,36.99
16,21,2025-07-13,delivered,87.79
17,68,2024-11-22,delivered,16.49
18,159,2024-11-25,delivered,23.79
19,75,2024-11-24,delivered,22.95
20,176,2025-01-29,delivered,15.99
21,41,2025-01-18,delivered,44.95
22,88,2024-12-03,delivered,42.0
23,188,2024-09-08,delivered,33.49
24,34,2024-10-27,delivered,26.99
25,82,2025-03-27,delivered,15.49
26,64,2025-05-12,delivered,21.49
27,158,2025-01-25,cancelled,23.95
28,84,2024-09-19,delivered,15.95
29,196,2025-05-03,cancelled,28.49
30,128,2024-10-01,delivered,49.99
31,101,2024-12-30,cancelled,218.95
32,150,2025-02-15,delivered,39.49
33,153,2024-09-30,delivered,42.49
34,74,2024-12-22,delivered,30.49
35,35,2024-09-30,delivered,15.49
36,94,2025-07-13,delivered,32.79
37,50,2025-02-12,delivered,35.49
38,130,2025-01-15,delivered,388.79
39,175,2024-12-02,delivered,27.99
40,101,2025-02-08,cancelled,44.79
41,94,2024-10-28,delivered,31.79
42,103,2025-01-01,delivered,15.95
43,183,2025-02-21,delivered,103.49
44,39,2024-12-03,delivered,70.0
45,157,2025-02-27,delivered,73.79
46,190,2024-10-08,delivered,15.79
47,131,2024-12-23,delivered,134.0
48,122,2024-10-14,delivered,15.99
49,107,2024-12-09,delivered,59.99
50,153,2025-01-08,cancelled,296.79
51,148,2025-04-02,delivered,15.49
52,44,2024-12-25,delivered,18.49
53,38,2024-10-13,delivered,36.79
54,180,2025-05-29,delivered,20.0
55,108,2025-05-07,delivered,15.49
56,129,2024-10-23,returned,35.99
57,181,2025-05-13,delivered,15.0
58,170,2025-01-07,delivered,53.95
59,118,2024-09-24,delivered,15.0
60,174,2024-10-24,delivered,156.0
61,157,2025-01-05,cancelled,15.0
62,143,2025-03-06,returned,23.0
63,198,2025-03-09,delivered,74.49
64,82,2025-01-06,delivered,15.0
65,74,2025-05-22,delivered,41.49
66,102,2024-10-14,cancelled,122.95
67,75,2025-07-16,cancelled,15.99
68,89,2024-09-21,delivered,39.49
69,55,2025-04-13,delivered,42.79
70,179,2025-03-16,delivered,72.79
71,62,2025-03-27,delivered,15.79
72,58,2024-11-25,delivered,15.49
73,85,2024-11-06,delivered,55.95
74,2,2024-09-13,cancelled,44.95
75,105,2024-11-21,returned,42.49
76,123,2024-11-22,delivered,46.0
77,83,2025-03-10,delivered,16.99
78,167,2024-12-12,delivered,41.99
79,45,2025-01-25,delivered,44.99
80,102,2024-10-21,delivered,16.0
81,10,2025-08-21,delivered,213.99
82,86,2025-03-11,cancelled,53.79
83,135,2025-01-02,returned,15.79
84,120,2025-03-15,delivered,63.0
85,42,2024-11-03,delivered,15.95
86,4,2024-11-01,delivered,72.79
87,173,2024-10-28,delivered,105.49
88,110,2024-12-27,delivered,15.99
89,48,2024-09-09,delivered,86.95
90,2,2025-03-20,delivered,50.0
91,85,2025-03-04,delivered,75.99
92,67,2024-11-21,delivered,220.99
93,171,2025-05-24,delivered,25.49
94,176,2024-12-31,returned,15.0
