order_id,user_id,order_date,status,total_amount
1,91,2025-03-15,delivered,69.49
2,32,2025-01-13,delivered,39.95
3,77,2024-12-29,returned,29.99
4,36,2024-10-24,returned,24.0
5,65,2025-03-17,delivered,15.0
6,76,2024-12-10,delivered,16.95
7,58,2024-12-21,delivered,20.79
8,98,2024-12-20,delivered,95.0
9,25,2024-09-09,delivered,46.49
10,30,2024-10-05,delivered,15.0
11,96,2025-01-08,returned,45.49
12,50,2024-09-08,delivered,22.95
13,64,2024-09-13,delivered,16.79
14,43,2024-10-03,returned,61.49
15,13,2024-12-24,delivered,92.95
16,53,2024-10-02,cancelled,84.99
17,61,2024-10-22,delivered,15.79
18,89,2025-01-31,delivered,24.0
19,87,2024-10-05,delivered,46.0
20,81,2024-11-05,delivered,87.79
21,5,2024-11-30,delivered,20.0
22,30,2024-10-30,delivered,27.99
23,98,2024-11-26,returned,15.49
24,22,2024-11-11,returned,15.99
25,42,2024-10-19,delivered,74.0
26,56,2025-05-10,delivered,128.79
27,88,2024-10-19,delivered,30.99
28,79,2024-10-02,delivered,90.95
29,64,2024-09-23,delivered,47.49
30,82,2025-03-22,delivered,17.99
31,60,2024-09-26,delivered,47.95
32,10,2025-01-18,delivered,154.79
33,39,2024-11-25,delivered,31.0
34,59,2024-10-08,delivered,158.49
35,62,2025-05-31,delivered,15.0
36,74,2025-03-07,delivered,75.99
37,85,2025-02-01,delivered,36.99
38,78,2024-10-30,delivered,24.0
39,100,2024-10-18,delivered,36.0
40,29,2024-11-25,delivered,15.95
41,81,2025-06-06,delivered,26.99
42,40,2024-10-20,delivered,47.0
43,94,2025-05-17,returned,145.0
44,96,2025-01-26,delivered,19.79
45,47,2024-12-23,returned,15.95
46,33,2024-09-23,returned,20.0
47,96,2024-10-02,delivered,82.49
48,10,2025-05-12,cancelled,46.49
49,72,2025-02-10,delivered,19.99
50,34,2024-12-22,delivered,55.0
51,75,2025-02-06,delivered,36.0
52,14,2024-11-16,delivered,87.79
53,72,2025-02-23,delivered,16.99
54,82,2024-10-13,returned,23.0
55,84,2025-01-28,delivered,22.99
56,39,2024-09-06,delivered,15.95
57,69,2025-05-15,delivered,44.79
58,54,2024-12-08,delivered,42.49
59,84,2025-06-04,delivered,33.49
60,36,2025-07-24,delivered,26.49
61,57,2024-09-16,returned,15.99
62,88,2025-02-10,returned,21.0
63,8,2025-01-31,delivered,23.99
64,59,2025-06-09,delivered,15.79
65,3,2025-07-08,delivered,28.95
66,73,2025-04-12,delivered,49.79
67,27,2024-12-08,delivered,218.95
68,43,2024-10-24,delivered,39.79
69,1,2025-03-14,cancelled,42.95
70,70,2025-03-24,delivered,30.99
71,17,2025-08-13,delivered,15.95
72,76,2025-02-25,delivered,32.99
73,17,2024-10-31,delivered,35.99
74,61,2025-01-16,delivered,388.79
75,14,2025-01-15,delivered,27.79
76,6,2024-11-03,returned,44.79
77,39,2025-01-13,cancelled,31.99
78,62,2024-10-07,delivered,15.99
79,63,2024-11-07,delivered,103.99
80,42,2024-12-03,delivered,70.0
81,80,2024-11-26,delivered,73.0
82,49,2024-09-07,delivered,15.49
83,65,2024-12-03,delivered,134.99
84,84,2024-11-22,delivered,15.95
85,56,2025-01-15,delivered,59.0
86,59,2025-01-31,delivered,296.0
87,55,2025-03-01,delivered,15.95
88,88,2024-09-21,delivered,18.99
89,12,2025-01-21,delivered,36.0
90,17,2024-12-16,delivered,20.79
91,72,2025-02-23,delivered,15.0
92,86,2024-09-17,delivered,35.99
93,37,2024-12-05,delivered,15.79
94,65,2025-04-08,delivered,53.95
95,14,2025-02-16,delivered,15.99
96,98,2025-03-13,delivered,156.49
97,72,2024-09-11,delivered,15.79
98,87,2024-11-24,delivered,23.0
99,4,2025-04-23,delivered,74.0
100,44,2025-02-15,delivered,15.95
101,73,2024-11-20,delivered,41.99
102,12,2024-10-30,delivered,122.49
103,59,2025-02-19,delivered,15.0
104,100,2024-09-17,delivered,39.99
105,20,2025-05-04,delivered,42.99
106,35,2025-01-17,delivered,72.79
107,57,2025-01-26,delivered,15.79
108,15,2025-02-17,delivered,15.79
109,63,2024-12-24,delivered,55.95
110,51,2024-09-09,delivered,44.95
111,39,2024-09-17,delivered,42.0
112,38,2025-02-23,delivered,46.49
113,23,2025-05-18,delivered,16.95
114,65,2024-12-16,delivered,41.0
115,10,2025-01-31,delivered,44.49
116,3,2025-01-12,delivered,16.0
117,74,2025-01-21,delivered,213.49
118,38,2025-05-26,delivered,53.0
119,22,2024-10-18,delivered,15.0
120,12,2025-01-19,delivered,63.49
121,76,2025-01-30,delivered,15.0
122,96,2025-02-19,delivered,72.95
123,10,2024-12-29,delivered,105.79
124,25,2024-09-25,delivered,15.95
125,31,2025-06-02,delivered,86.95
126,78,2025-05-06,delivered,50.99
127,23,2024-09-15,delivered,75.49
128,97,2024-12-14,delivered,220.79
129,83,2024-11-26,delivered,25.0
130,20,2025-01-18,delivered,15.0
131,36,2024-12-07,delivered,15.99
132,40,2025-01-12,delivered,15.0
133,37,2025-06-19,returned,30.99
134,79,2024-12-06,delivered,46.79
135,71,2024-09-15,delivered,43.99
136,58,2024-09-24,delivered,75.95
137,42,2024-12-03,delivered,33.99
138,58,2025-06-02,returned,141.0
139,92,2025-06-14,delivered,25.99
140,32,2024-11-08,cancelled,502.79
141,67,2024-12-02,delivered,61.0
142,50,2025-01-28,delivered,15.79
143,7,2024-10-20,delivered,15.99
144,43,2025-06-07,delivered,53.0
145,33,2024-11-04,delivered,26.79
146,20,2025-02-21,delivered,67.95
147,45,2025-03-01,delivered,53.49
148,17,2024-12-06,returned,30.0
149,72,2025-02-07,delivered,15.95
150,86,2024-11-09,returned,15.79
151,12,2024-11-23,delivered,21.0
152,3,2025-02-12,delivered,77.95
153,44,2024-09-16,delivered,41.95
154,18,2025-05-05,delivered,15.99
155,65,2024-10-24,delivered,39.79
156,5,2024-11-19,returned,48.79
157,17,2024-12-05,delivered,15.95
158,89,2024-10-24,delivered,38.95
159,93,2025-01-19,delivered,35.95
160,57,2024-12-02,delivered,15.49
161,30,2024-12-22,delivered,47.49
162,25,2025-02-10,returned,58.49
163,60,2024-10-25,delivered,97.79
164,68,2025-01-25,delivered,94.95
165,78,2025-05-13,delivered,15.49
166,48,2024-12-17,delivered,15.79
167,16,2025-03-11,delivered,55.0
168,58,2024-09-25,delivered,55.49
169,12,2024-09-16,delivered,55.49
170,45,2024-09-20,delivered,999.49
171,65,2025-02-08,delivered,58.99
172,48,2025-04-03,delivered,103.99
173,92,2024-11-22,delivered,85.95
174,5,2025-03-10,delivered,63.95
175,98,2024-11-09,delivered,24.99
176,11,2025-08-08,delivered,70.95
177,71,2024-09-18,delivered,15.49
178,15,2024-10-23,delivered,26.99
179,7,2025-03-29,delivered,20.79
180,59,2025-06-29,delivered,35.49
181,77,2024-12-22,delivered,335.79
182,31,2024-11-06,delivered,15.99
183,79,2025-02-15,delivered,65.95
184,86,2024-11-18,delivered,15.0
185,9,2024-09-15,delivered,20.79
186,71,2025-08-06,returned,98.99
187,82,2025-02-04,delivered,35.99
188,46,2024-10-20,delivered,15.99
189,99,2024-12-09,delivered,16.95
190,6,2025-02-15,delivered,65.95
191,100,2024-11-14,cancelled,15.49
192,81,2025-04-22,delivered,41.49
193,5,2025-03-08,delivered,34.95
194,6,2025-02-28,delivered,17.49
195,70,2025-01-08,delivered,282.95
196,37,2025-02-13,delivered,62.0
197,35,2025-05-21,delivered,15.49
198,96,2025-01-18,cancelled,39.0
199,24,2025-01-02,delivered,17.79
200,35,2024-10-18,delivered,77.99
