review_id,user_id,product_id,rating,review_text,review_date
1,55,7,5.0,Best toys purchase I've made in years. Highly recommend to anyone looking for quality.,2025-09-01
2,39,3,4.3,"Good Galaxy Tab A8, works as expected. Nothing extraordinary but gets the job done.",2025-01-04
3,57,8,5.0,Best Foaming Facial Cleanser I've tried! Highly recommend to anyone looking for quality beauty products.,2024-10-25
4,89,23,5.0,Worth every penny. The HEMNES Dresser is exactly what I needed and works flawlessly.,2025-02-01
5,22,40,2.2,Had issues with this Tech 2.0 T-Shirt from day one. Customer service was not helpful.,2025-08-04
6,8,37,4.3,Average Gazelle. Nothing special but it serves its purpose.,2025-07-26
7,22,21,5.0,Amazing product! Great value for money and the quality is top-notch.,2025-04-12
8,35,33,5.0,Absolutely love this Pulse 3D Headset! The quality is outstanding and it works exactly as described.,2025-02-14
9,18,49,5.0,Perfect! The Naked Eyeshadow Palette exceeded my expectations and arrived quickly.,2025-01-23
10,84,9,5.0,"Love this Pro Shorts! Comfortable, stylish, and true to size.",2025-04-04
11,92,21,5.0,Worth every penny. The Alpha 7R V is exactly what I needed and works flawlessly.,2025-05-27
12,63,10,5.0,Great Trefoil T-Shirt! Fits perfectly and the material is soft and comfortable.,2024-11-10
13,49,29,2.7,Poor quality. The Water Bottle ripped after just one wash.,2025-06-27
14,52,33,5.0,"Perfect! Fast shipping, great packaging, and the Pulse 3D Headset exceeded my expectations.",2025-03-05
15,59,32,4.0,"Good Galaxy Tab S9, works as expected. Nothing extraordinary but gets the job done.",2025-06-30
16,94,30,5.0,Absolutely love this Galaxy S24+! The quality is outstanding and it works exactly as described.,2024-10-02
17,69,26,3.4,Decent quality. The Ruby Woo Lipstick is okay but I've used better in this price range.,2024-09-10
18,64,18,4.3,Works well enough. The Galaxy S24 Ultra is functional but has some minor issues.,2025-04-20
19,74,9,5.0,Excellent quality fabric and construction. Very happy with this purchase.,2024-09-30
20,88,49,1.1,Would not recommend. The Naked Eyeshadow Palette is cheaply made and doesn't deliver results.,2024-09-09
21,3,8,5.0,Excellent Foaming Facial Cleanser! Great value for money and the results are outstanding.,2024-12-14
22,1,28,3.6,Decent quality for the price. The iPhone 15 is okay but could be better.,2024-11-26
23,84,20,3.8,It's fine. Does what it's supposed to do but I've seen better in this price range.,2024-09-19
24,12,42,4.1,Decent quality for the price. The iPad is okay but could be better.,2025-08-28
25,7,26,5.0,Love this Ruby Woo Lipstick! Great pigmentation and long-lasting wear.,2024-09-27
26,55,42,2.1,Had issues with this iPad from day one. Customer service was not helpful.,2025-07-07
27,62,5,2.2,Not worth the money. The Galaxy Buds FE doesn't work as advertised.,2025-02-05
28,2,1,5.0,Worth every penny. The Galaxy Buds Live is exactly what I needed and works flawlessly.,2025-03-19
29,89,9,4.2,Nice Pro Shorts but the sizing runs a bit small. Good quality overall.,2024-12-24
30,94,7,2.3,Poor quality. The Creator 3-in-1 Set broke after just a few weeks of use.,2025-05-06
31,18,25,5.0,"Love this 3-Stripes Cap! Comfortable, stylish, and true to size.",2025-06-07
32,83,44,2.5,Disappointed with this Alpha 7 IV. Quality is not what I expected for the price.,2025-03-17
33,79,42,3.3,Decent quality for the price. The iPad is okay but could be better.,2025-06-28
34,81,48,3.4,Average Vice Lipstick. Not bad but not great either. Would consider other options.,2025-02-12
35,28,6,5.0,Perfect fit and great quality! The Blazer Mid looks exactly like the picture.,2025-02-15
36,76,47,4.9,"Perfect! Fast shipping, great packaging, and the WF-1000XM4 exceeded my expectations.",2025-06-03
37,18,16,3.1,Average Swoosh Cap. Nothing special but it serves its purpose.,2025-02-07
38,77,39,5.0,Absolutely love this iPhone 14 Pro! The quality is outstanding and it works exactly as described.,2024-10-06
39,85,20,3.5,Decent quality for the price. The Galaxy Z Fold5 is okay but could be better.,2025-05-10
40,96,26,3.0,Decent quality. The Ruby Woo Lipstick is okay but I've used better in this price range.,2025-03-31
41,64,25,2.4,Would not recommend. The 3-Stripes Cap is overpriced for such poor quality.,2025-03-31
42,10,34,5.0,"Perfect! Fast shipping, great packaging, and the Marble Table Lamp exceeded my expectations.",2025-05-01
43,41,9,4.8,Great Pro Shorts! Fits perfectly and the material is soft and comfortable.,2024-11-02
44,47,35,5.0,Amazing True Match Foundation! The quality is fantastic and it works exactly as described.,2024-12-20
45,3,38,2.2,Disappointed with this Better Sweater Jacket. Quality is not what I expected for the price.,2024-10-06
46,8,26,4.6,Best Ruby Woo Lipstick I've tried! Highly recommend to anyone looking for quality beauty products.,2025-01-02
