order_id,product_id,quantity
1,77,1
1,15,2
1,11,3
2,86,3
2,98,3
3,34,2
3,36,3
4,54,2
5,8,3
5,25,1
5,20,3
6,37,1
7,57,2
7,37,1
7,82,3
8,25,3
8,83,2
8,74,1
8,22,1
9,84,1
9,35,2
10,85,3
10,6,1
11,93,2
12,28,3
12,46,3
12,83,1
12,41,3
13,54,2
13,6,3
14,60,1
14,24,3
14,34,2
14,19,2
14,4,1
15,2,2
15,28,1
15,5,1
15,61,1
16,89,1
16,2,3
16,92,2
17,31,2
18,10,1
18,14,2
19,70,3
19,15,3
19,18,3
19,69,2
20,44,1
20,96,3
20,10,2
20,36,3
21,100,2
21,14,2
21,77,3
21,66,3
21,50,2
22,2,2
22,90,1
23,74,3
23,60,2
23,33,2
23,27,3
23,17,3
23,93,2
24,64,1
24,39,3
24,79,1
25,32,1
25,95,2
25,70,3
25,93,1
26,36,2
26,73,1
26,66,3
26,61,1
27,60,1
27,31,3
27,16,3
28,35,3
28,78,1
28,81,2
28,97,1
28,31,1
28,52,2
28,72,3
29,98,1
30,5,3
30,14,1
30,61,3
30,12,3
31,12,1
31,64,1
31,76,3
31,66,2
31,26,3
32,65,2
32,4,1
32,95,3
33,91,3
33,63,3
34,17,3
34,84,3
34,90,1
34,26,3
34,35,2
35,37,2
35,39,2
35,76,2
36,78,2
36,93,1
36,69,2
37,41,1
37,11,3
37,15,1
37,49,1
37,94,1
37,33,1
38,18,3
38,90,1
39,28,1
40,30,2
40,60,1
40,36,3
40,9,3
40,80,2
40,24,3
41,68,1
42,71,2
42,33,2
42,9,3
42,89,3
43,36,2
43,18,1
43,43,2
43,97,1
43,49,2
44,71,2
44,95,3
44,88,1
44,30,3
44,25,2
44,69,1
45,22,1
45,90,3
46,49,1
47,30,2
48,58,1
48,75,1
48,30,2
48,4,3
48,79,3
48,42,3
49,78,3
49,54,3
49,46,1
50,72,3
50,48,1
51,30,2
51,74,3
51,93,1
51,43,3
52,60,1
52,31,2
52,40,2
53,8,1
53,90,3
53,80,3
53,68,1
54,68,1
54,47,1
54,75,3
54,86,3
54,12,3
55,83,1
55,5,2
55,18,2
56,24,1
56,49,1
57,75,2
57,79,1
57,60,3
57,88,1
57,49,1
57,9,1
58,6,2
58,62,2
58,88,3
59,42,1
60,64,1
60,34,2
60,26,3
61,11,3
61,81,1
62,76,3
62,24,2
62,18,3
62,86,2
63,8,1
63,77,1
63,14,3
64,86,2
64,80,1
64,67,2
64,59,1
64,52,1
65,88,2
66,38,2
66,39,1
66,60,2
67,4,2
67,77,1
67,47,1
67,86,2
68,97,3
68,87,2
68,85,3
68,74,1
69,56,1
69,62,1
70,78,2
70,67,3
70,52,3
70,63,2
70,34,3
70,56,1
71,16,1
72,46,3
73,5,2
73,27,3
73,96,3
74,88,2
74,57,2
75,65,3
75,81,1
75,35,1
75,27,1
76,34,1
76,32,3
76,35,1
77,40,1
77,45,1
77,66,3
77,59,3
78,96,2
79,100,2
79,7,2
79,78,2
80,93,3
80,45,2
80,12,2
81,49,2
81,34,3
82,45,1
82,87,3
82,50,2
82,81,2
83,45,1
83,3,3
83,38,2
84,5,2
84,25,2
85,55,2
85,53,3
86,18,2
87,8,2
87,20,1
87,68,3
87,34,1
88,99,1
88,98,1
89,63,3
89,58,1
89,83,3
89,10,3
90,97,1
90,11,1
90,21,1
90,24,3
91,25,3
91,46,3
91,82,1
92,96,1
92,83,1
92,21,2
92,27,1
93,21,3
93,80,3
94,34,1
94,90,2
94,59,2
94,81,1
95,72,2
95,22,3
95,83,3
95,15,1
95,1,2
96,19,3
96,90,2
96,78,1
97,3,2
97,13,1
97,49,1
97,82,3
97,21,2
98,96,1
99,81,1
99,43,2
99,67,3
99,63,1
100,2,3
100,61,2
100,34,3
100,87,1
