order_id,user_id,order_date,status,total_amount
1,57,2025-01-17,delivered,36.0
2,13,2024-09-09,delivered,24.0
3,8,2025-01-31,delivered,36.99
4,59,2025-06-09,delivered,15.79
5,3,2025-07-08,delivered,26.95
6,73,2025-04-12,delivered,47.79
7,27,2024-12-08,delivered,145.95
8,43,2024-10-24,delivered,19.79
9,1,2025-03-14,cancelled,15.95
10,70,2025-03-24,delivered,20.99
11,17,2025-08-13,delivered,82.95
12,76,2025-02-25,delivered,46.99
13,17,2024-10-31,delivered,19.99
14,61,2025-01-16,delivered,55.79
15,14,2025-01-15,delivered,36.79
16,6,2024-11-03,returned,87.79
17,39,2025-01-13,cancelled,16.99
18,62,2024-10-07,delivered,23.99
19,63,2024-11-07,delivered,22.99
20,42,2024-12-03,delivered,15.0
21,80,2024-11-26,delivered,44.0
22,49,2024-09-07,delivered,42.49
23,65,2024-12-03,delivered,33.99
24,84,2024-11-22,delivered,26.95
25,56,2025-01-15,delivered,15.0
26,59,2025-01-31,delivered,21.0
27,55,2025-03-01,delivered,23.95
28,88,2024-09-21,delivered,15.99
29,12,2025-01-21,delivered,28.0
30,17,2024-12-16,delivered,49.79
31,72,2025-02-23,delivered,218.0
32,86,2024-09-17,delivered,39.99
33,37,2024-12-05,delivered,42.79
34,65,2025-04-08,delivered,30.95
35,14,2025-02-16,delivered,15.99
36,98,2025-03-13,delivered,32.49
37,72,2024-09-11,delivered,35.79
38,87,2024-11-24,delivered,388.0
39,4,2025-04-23,delivered,27.0
40,44,2025-02-15,delivered,44.95
41,73,2024-11-20,delivered,31.99
42,12,2024-10-30,delivered,15.49
43,59,2025-02-19,delivered,103.0
44,100,2024-09-17,delivered,70.99
45,20,2025-05-04,delivered,73.99
46,35,2025-01-17,delivered,15.79
47,57,2025-01-26,delivered,134.79
48,15,2025-02-17,delivered,15.79
49,63,2024-12-24,delivered,59.95
50,51,2024-09-09,delivered,296.95
51,39,2024-09-17,delivered,15.0
52,38,2025-02-23,delivered,18.49
53,23,2025-05-18,delivered,36.95
54,65,2024-12-16,delivered,20.0
55,10,2025-01-31,delivered,15.49
56,3,2025-01-12,delivered,35.0
57,74,2025-01-21,delivered,15.49
58,38,2025-05-26,delivered,53.0
59,22,2024-10-18,delivered,15.0
60,12,2025-01-19,delivered,156.49
61,76,2025-01-30,delivered,15.0
62,96,2025-02-19,delivered,23.95
63,10,2024-12-29,delivered,74.79
64,25,2024-09-25,delivered,15.95
65,31,2025-06-02,delivered,41.95
66,78,2025-05-06,delivered,122.99
67,23,2024-09-15,delivered,15.49
68,97,2024-12-14,delivered,39.79
69,83,2024-11-26,delivered,42.0
70,20,2025-01-18,delivered,72.0
71,36,2024-12-07,delivered,15.99
72,40,2025-01-12,delivered,15.0
73,37,2025-06-19,returned,55.99
74,79,2024-12-06,delivered,44.79
75,71,2024-09-15,delivered,42.99
76,58,2024-09-24,delivered,46.95
77,42,2024-12-03,delivered,16.99
78,58,2025-06-02,returned,41.0
79,92,2025-06-14,delivered,44.99
80,32,2024-11-08,cancelled,16.79
81,67,2024-12-02,delivered,213.0
82,50,2025-01-28,delivered,53.79
83,7,2024-10-20,delivered,15.99
84,43,2025-06-07,delivered,63.0
85,33,2024-11-04,delivered,15.79
86,20,2025-02-21,delivered,72.95
87,45,2025-03-01,delivered,105.49
88,17,2024-12-06,returned,15.0
89,72,2025-02-07,delivered,86.95
90,86,2024-11-09,returned,50.79
91,12,2024-11-23,delivered,75.0
92,3,2025-02-12,delivered,220.95
93,44,2024-09-16,delivered,25.95
94,18,2025-05-05,delivered,15.99
95,65,2024-10-24,delivered,15.79
96,5,2024-11-19,returned,15.79
97,17,2024-12-05,delivered,30.95
98,89,2024-10-24,delivered,46.95
99,93,2025-01-19,delivered,43.95
100,57,2024-12-02,delivered,75.49
